ID,quantity,unitPrice,discount,totalPrice,purchase_ID,product_ID
f3000001-0000-4000-8000-000000000119,1,28939,0,28939,f2000001-0000-4000-8000-000000000063,b1000001-0070-4000-8000-000000000070
f3000001-0000-4000-8000-000000000120,2,41088,0,82176,f2000001-0000-4000-8000-000000000064,b1000001-0087-4000-8000-000000000087
f3000001-0000-4000-8000-000000000121,4,9333,0,37332,f2000001-0000-4000-8000-000000000064,b1000001-0021-4000-8000-000000000021
f3000001-0000-4000-8000-000000000122,2,13565,0,27130,f2000001-0000-4000-8000-000000000065,b1000001-0087-4000-8000-000000000087
f3000001-0000-4000-8000-000000000123,4,26315,0,105260,f2000001-0000-4000-8000-000000000065,b1000001-0067-4000-8000-000000000067
f3000001-0000-4000-8000-000000000124,4,43544,0,174176,f2000001-0000-4000-8000-000000000066,b1000001-0006-4000-8000-000000000006
f3000001-0000-4000-8000-000000000125,5,6112,0,30560,f2000001-0000-4000-8000-000000000067,b1000001-0090-4000-8000-000000000090
f3000001-0000-4000-8000-000000000126,1,35563,0,35563,f2000001-0000-4000-8000-000000000067,b1000001-0085-4000-8000-000000000085
f3000001-0000-4000-8000-000000000127,1,46323,2810,43513,f2000001-0000-4000-8000-000000000068,b1000001-0071-4000-8000-000000000071
f3000001-0000-4000-8000-000000000128,4,14275,2713,54387,f2000001-0000-4000-8000-000000000068,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000129,1,5882,0,5882,f2000001-0000-4000-8000-000000000069,b1000001-0048-4000-8000-000000000048
f3000001-0000-4000-8000-000000000130,1,17495,2650,14845,f2000001-0000-4000-8000-000000000070,b1000001-0075-4000-8000-000000000075
f3000001-0000-4000-8000-000000000131,1,15060,0,15060,f2000001-0000-4000-8000-000000000071,b1000001-0083-4000-8000-000000000083
f3000001-0000-4000-8000-000000000132,2,14917,1378,28456,f2000001-0000-4000-8000-000000000071,b1000001-0088-4000-8000-000000000088
f3000001-0000-4000-8000-000000000133,5,21419,1566,105529,f2000001-0000-4000-8000-000000000072,b1000001-0022-4000-8000-000000000022
f3000001-0000-4000-8000-000000000134,4,10060,0,40240,f2000001-0000-4000-8000-000000000073,b1000001-0019-4000-8000-000000000019
f3000001-0000-4000-8000-000000000135,3,31733,3364,91835,f2000001-0000-4000-8000-000000000073,b1000001-0093-4000-8000-000000000093
f3000001-0000-4000-8000-000000000136,2,6726,0,13452,f2000001-0000-4000-8000-000000000073,b1000001-0050-4000-8000-000000000050
f3000001-0000-4000-8000-000000000137,5,27292,0,136460,f2000001-0000-4000-8000-000000000074,b1000001-0031-4000-8000-000000000031
f3000001-0000-4000-8000-000000000138,1,6755,0,6755,f2000001-0000-4000-8000-000000000074,b1000001-0004-4000-8000-000000000004
f3000001-0000-4000-8000-000000000139,1,8099,0,8099,f2000001-0000-4000-8000-000000000074,b1000001-0085-4000-8000-000000000085
f3000001-0000-4000-8000-000000000140,3,34959,3163,101714,f2000001-0000-4000-8000-000000000075,b1000001-0003-4000-8000-000000000003
f3000001-0000-4000-8000-000000000141,2,33963,2828,65098,f2000001-0000-4000-8000-000000000075,b1000001-0056-4000-8000-000000000056
f3000001-0000-4000-8000-000000000142,5,44102,4483,216027,f2000001-0000-4000-8000-000000000075,b1000001-0077-4000-8000-000000000077
f3000001-0000-4000-8000-000000000143,2,27230,1614,52846,f2000001-0000-4000-8000-000000000076,b1000001-0055-4000-8000-000000000055
f3000001-0000-4000-8000-000000000144,4,23135,0,92540,f2000001-0000-4000-8000-000000000076,b1000001-0028-4000-8000-000000000028
f3000001-0000-4000-8000-000000000145,5,9274,0,46370,f2000001-0000-4000-8000-000000000077,b1000001-0065-4000-8000-000000000065
f3000001-0000-4000-8000-000000000146,4,23232,0,92928,f2000001-0000-4000-8000-000000000077,b1000001-0005-4000-8000-000000000005
f3000001-0000-4000-8000-000000000147,1,8997,0,8997,f2000001-0000-4000-8000-000000000077,b1000001-0075-4000-8000-000000000075
f3000001-0000-4000-8000-000000000148,4,40780,0,163120,f2000001-0000-4000-8000-000000000078,b1000001-0024-4000-8000-000000000024
f3000001-0000-4000-8000-000000000149,5,14775,0,73875,f2000001-0000-4000-8000-000000000078,b1000001-0008-4000-8000-000000000008
f3000001-0000-4000-8000-000000000150,2,11011,0,22022,f2000001-0000-4000-8000-000000000078,b1000001-0014-4000-8000-000000000014
f3000001-0000-4000-8000-000000000151,3,32117,0,96351,f2000001-0000-4000-8000-000000000079,b1000001-0018-4000-8000-000000000018
f3000001-0000-4000-8000-000000000152,2,43741,0,87482,f2000001-0000-4000-8000-000000000079,b1000001-0055-4000-8000-000000000055
f3000001-0000-4000-8000-000000000153,1,33440,0,33440,f2000001-0000-4000-8000-000000000079,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000154,5,10417,0,52085,f2000001-0000-4000-8000-000000000080,b1000001-0024-4000-8000-000000000024
f3000001-0000-4000-8000-000000000155,2,28139,0,56278,f2000001-0000-4000-8000-000000000080,b1000001-0019-4000-8000-000000000019
f3000001-0000-4000-8000-000000000156,4,22471,3690,86194,f2000001-0000-4000-8000-000000000081,b1000001-0060-4000-8000-000000000060
f3000001-0000-4000-8000-000000000157,2,18343,0,36686,f2000001-0000-4000-8000-000000000081,b1000001-0063-4000-8000-000000000063
f3000001-0000-4000-8000-000000000158,3,47592,0,142776,f2000001-0000-4000-8000-000000000081,b1000001-0070-4000-8000-000000000070
f3000001-0000-4000-8000-000000000159,1,48321,0,48321,f2000001-0000-4000-8000-000000000082,b1000001-0094-4000-8000-000000000094
f3000001-0000-4000-8000-000000000160,3,38684,0,116052,f2000001-0000-4000-8000-000000000082,b1000001-0096-4000-8000-000000000096
f3000001-0000-4000-8000-000000000161,1,8895,0,8895,f2000001-0000-4000-8000-000000000082,b1000001-0085-4000-8000-000000000085
f3000001-0000-4000-8000-000000000162,3,7554,0,22662,f2000001-0000-4000-8000-000000000083,b1000001-0066-4000-8000-000000000066
f3000001-0000-4000-8000-000000000163,5,16823,0,84115,f2000001-0000-4000-8000-000000000084,b1000001-0036-4000-8000-000000000036
f3000001-0000-4000-8000-000000000164,5,11230,0,56150,f2000001-0000-4000-8000-000000000085,b1000001-0042-4000-8000-000000000042
f3000001-0000-4000-8000-000000000165,4,25815,0,103260,f2000001-0000-4000-8000-000000000085,b1000001-0077-4000-8000-000000000077
f3000001-0000-4000-8000-000000000166,5,21317,0,106585,f2000001-0000-4000-8000-000000000085,b1000001-0006-4000-8000-000000000006
f3000001-0000-4000-8000-000000000167,3,20358,0,61074,f2000001-0000-4000-8000-000000000086,b1000001-0039-4000-8000-000000000039
f3000001-0000-4000-8000-000000000168,4,47850,0,191400,f2000001-0000-4000-8000-000000000087,b1000001-0020-4000-8000-000000000020
f3000001-0000-4000-8000-000000000169,1,39276,2612,36664,f2000001-0000-4000-8000-000000000087,b1000001-0015-4000-8000-000000000015
f3000001-0000-4000-8000-000000000170,1,9121,0,9121,f2000001-0000-4000-8000-000000000088,b1000001-0055-4000-8000-000000000055
f3000001-0000-4000-8000-000000000171,5,25078,2088,123302,f2000001-0000-4000-8000-000000000088,b1000001-0092-4000-8000-000000000092
f3000001-0000-4000-8000-000000000172,1,40649,2458,38191,f2000001-0000-4000-8000-000000000089,b1000001-0058-4000-8000-000000000058
f3000001-0000-4000-8000-000000000173,3,30485,0,91455,f2000001-0000-4000-8000-000000000090,b1000001-0087-4000-8000-000000000087
f3000001-0000-4000-8000-000000000174,1,22727,0,22727,f2000001-0000-4000-8000-000000000090,b1000001-0080-4000-8000-000000000080
f3000001-0000-4000-8000-000000000175,4,36967,0,147868,f2000001-0000-4000-8000-000000000090,b1000001-0024-4000-8000-000000000024
f3000001-0000-4000-8000-000000000176,5,20666,0,103330,f2000001-0000-4000-8000-000000000091,b1000001-0090-4000-8000-000000000090
f3000001-0000-4000-8000-000000000177,4,20429,1977,79739,f2000001-0000-4000-8000-000000000091,b1000001-0038-4000-8000-000000000038
f3000001-0000-4000-8000-000000000178,3,39377,0,118131,f2000001-0000-4000-8000-000000000091,b1000001-0038-4000-8000-000000000038
f3000001-0000-4000-8000-000000000179,4,32306,0,129224,f2000001-0000-4000-8000-000000000092,b1000001-0083-4000-8000-000000000083
f3000001-0000-4000-8000-000000000180,5,48979,0,244895,f2000001-0000-4000-8000-000000000092,b1000001-0033-4000-8000-000000000033
f3000001-0000-4000-8000-000000000181,4,29472,0,117888,f2000001-0000-4000-8000-000000000093,b1000001-0035-4000-8000-000000000035
f3000001-0000-4000-8000-000000000182,3,44379,0,133137,f2000001-0000-4000-8000-000000000093,b1000001-0001-4000-8000-000000000001
f3000001-0000-4000-8000-000000000183,4,9110,0,36440,f2000001-0000-4000-8000-000000000094,b1000001-0002-4000-8000-000000000002
f3000001-0000-4000-8000-000000000184,3,24583,0,73749,f2000001-0000-4000-8000-000000000094,b1000001-0070-4000-8000-000000000070
f3000001-0000-4000-8000-000000000185,4,36709,3508,143328,f2000001-0000-4000-8000-000000000095,b1000001-0021-4000-8000-000000000021
f3000001-0000-4000-8000-000000000186,5,13638,2677,65513,f2000001-0000-4000-8000-000000000095,b1000001-0025-4000-8000-000000000025
f3000001-0000-4000-8000-000000000187,3,23803,4009,67400,f2000001-0000-4000-8000-000000000095,b1000001-0093-4000-8000-000000000093
f3000001-0000-4000-8000-000000000188,3,11124,0,33372,f2000001-0000-4000-8000-000000000096,b1000001-0039-4000-8000-000000000039
f3000001-0000-4000-8000-000000000189,4,46322,0,185288,f2000001-0000-4000-8000-000000000096,b1000001-0016-4000-8000-000000000016
f3000001-0000-4000-8000-000000000190,3,7086,0,21258,f2000001-0000-4000-8000-000000000096,b1000001-0060-4000-8000-000000000060
f3000001-0000-4000-8000-000000000191,5,43678,0,218390,f2000001-0000-4000-8000-000000000097,b1000001-0076-4000-8000-000000000076
f3000001-0000-4000-8000-000000000192,1,38247,0,38247,f2000001-0000-4000-8000-000000000097,b1000001-0009-4000-8000-000000000009
f3000001-0000-4000-8000-000000000193,1,14402,0,14402,f2000001-0000-4000-8000-000000000098,b1000001-0048-4000-8000-000000000048
f3000001-0000-4000-8000-000000000194,4,14727,0,58908,f2000001-0000-4000-8000-000000000098,b1000001-0036-4000-8000-000000000036
f3000001-0000-4000-8000-000000000195,2,26251,0,52502,f2000001-0000-4000-8000-000000000098,b1000001-0026-4000-8000-000000000026
f3000001-0000-4000-8000-000000000196,1,48983,0,48983,f2000001-0000-4000-8000-000000000099,b1000001-0008-4000-8000-000000000008
f3000001-0000-4000-8000-000000000197,1,11611,0,11611,f2000001-0000-4000-8000-000000000099,b1000001-0023-4000-8000-000000000023
f3000001-0000-4000-8000-000000000198,3,14967,1726,43175,f2000001-0000-4000-8000-000000000100,b1000001-0027-4000-8000-000000000027
f3000001-0000-4000-8000-000000000199,1,31925,0,31925,f2000001-0000-4000-8000-000000000100,b1000001-0082-4000-8000-000000000082
f3000001-0000-4000-8000-000000000200,2,22607,0,45214,f2000001-0000-4000-8000-000000000101,b1000001-0052-4000-8000-000000000052
f3000001-0000-4000-8000-000000000201,5,34969,0,174845,f2000001-0000-4000-8000-000000000101,b1000001-0100-4000-8000-000000000100
f3000001-0000-4000-8000-000000000202,5,40024,0,200120,f2000001-0000-4000-8000-000000000101,b1000001-0049-4000-8000-000000000049
f3000001-0000-4000-8000-000000000203,4,28618,0,114472,f2000001-0000-4000-8000-000000000102,b1000001-0049-4000-8000-000000000049
f3000001-0000-4000-8000-000000000204,2,19125,4227,34023,f2000001-0000-4000-8000-000000000103,b1000001-0046-4000-8000-000000000046
f3000001-0000-4000-8000-000000000205,3,34634,4658,99244,f2000001-0000-4000-8000-000000000103,b1000001-0033-4000-8000-000000000033
f3000001-0000-4000-8000-000000000206,2,13135,0,26270,f2000001-0000-4000-8000-000000000103,b1000001-0014-4000-8000-000000000014
f3000001-0000-4000-8000-000000000207,3,22964,3398,65494,f2000001-0000-4000-8000-000000000104,b1000001-0001-4000-8000-000000000001
